order_id,product_name,category,brand,color,size,gender,material,season,unit_price,discount,quantity,total_sales,order_date,shipping_date,region,payment_method,order_status,customer_rating,return_reason
ORD-74451,Sweater,Sweater,Gucci,Pink,XXL,men,Polyester,Autumn,466,,10,3725.68,"December 11, 2022","December 25, 2022",Dubay,Debit Card,Returned,,Wrong size
ORD-79559,Hoodie Black,Huddie,Mango,Black,M,Men,Silk,Winter,11.24,44%,,44.06,12-19-2024,25/12/2024,Alexandria,Online,Returned,,
ORD-81367,Jeans Brown,Jeans,Uniqlo,Brown,XXL,Kids,Wool,Winter,328,25%,11,2707,"June 05, 2023",,beirut,Online,processing,3.8,
ORD-45926,Shorts Grey,SHORTS,Uniqlo,Grey,XS,Women,Cotton,Spring,$133.22,10%,,1198.98 USD,09/01/2024,19/01/2024,Amman,Cash,Pending,2.1,
ORD-40828,Skirt Black,Skirt,Forever21,Black,Sm,Male,Wool,Summer,217.95,28%,11,1702.19,26-01-2023,2023/02/05,Amman,Cash,Delivered,2.9,Defective
ORD-96845,Hoodie Red,Hoodie,Puma,Red,XL,Female,Silk,Spring,EGP 241.17,7%,17,3812.90 USD,"October 01, 2022","October 12, 2022",Doha,Online,Delivered,4.4,Late delivery
ORD-97841,Jacket Red,Jacket,H&M,Red,XX-L,F,Denim,Spring,146.21,32%,,1193.07,2023-12-29,"January 02, 2024",الرياض,Cash,Pending,1.7,
ORD-14553,Coat,Coat,Gucci,Yellow,extra large,Unisex,Leather,Winter,287,42%,6,,07-05-2022,2022-07-09,Doha,Debit Card,Cancelled,2.7,Late delivery
ORD-54543,Shorts Yellow,Short,Forever21,,M,Women,Silk,Spring,249.27,9%,-20,4536.71,04-18-2022,2022-04-22,Casablanca,Cash,Cancelled,2.1,Changed mind
ORD-83107,Shorts Green,Shorts,Levi's,Green,XL,F,Nylon,Winter,-22.83,21%,10,180.36,2022-03-28,,Kuwait,Cash,Delivered,2.4,Defective
ORD-49670,Coat,Coat,Zara,White,XXL,Men,Linen,Summer,41.73,36%,3.0,80,09-23-2022,"September 25, 2022",Doha,Debit Card,Returned,1.8,
ORD-55209,Sweater Green,SWEATER,Mango,,extra small,both,Nylon,Winter,166.56,8%,9,1379.12,"August 30, 2024",N/A,Alexandria,Installment,Processing,4.6/5,
ORD-24074,Jacket Green,Jacket,Adidas,Green,large,Unisex,Linen,Autumn,$430.82,20%,5,,N/A,18/06/2022,الكويت,Cash,Processing,3.3,Changed mind
ORD-84849,Jeans,Jeen,Zara,Grey,X-S,Unisex,Polyester,Summer,332.38,48%,9,1555.54,04-27-2022,29/04/2022,RIYADH,Installment,Pending,1.6,
ORD-87109,Sweater Grey,sweater,Zara,Grey,XXL,Women,Leather,Autumn,81.22,28%,19,1095.66,2024-03-27,"April 08, 2024",Amman,online,Delivered,1.9,
ORD-91657,dress,drss,Zara,Green,xsmall,Kids,Silk,Summer,94.23,25%,4,,23-07-2024,2024-08-02,Dubai,Credit Card,Pending,3.6,Wrong size
ORD-88437,T-Shirt Red,t_shirt,Gucci,Red,S,Kids,Leather,Summer,$70.99,35%,,415.29,12-02-2023,12-04-2023,Amman,Credit Card,Processing,1.7,
ORD-73655,Sweater Green,Sweter,Uniqlo,Green,XS,Unisex,Leather,Spring,208.11,19%,6,1011.41,2022-10-08,"October 14, 2022",Bayrut,Online,Returned,4.2,
ORD-14444,Skirt,Skirt,Mango,White,xl,UNISEX,,Spring,123.54,18%,,1722.15,2023-04-01,06-04-2023,Beirut,Installment,Delivered,2.1,
ORD-65192,  Sweater  ,Sweater,Adidas,Brown,XXL,child,Linen,Spring,138.79,18%,5,,2024/09/17,"September 26, 2024",DUBAI,Cash,Cancelled,3.0,Defective
ORD-96843,Shorts White,Shortz,Levi's,White,XS,MALE,Leather,Winter,432.44,36%,5,1383.81,2023-04-14,04-21-2023,Casa,Online,Delivered,8,Late delivery
ORD-12672,Jeans,denim pants,Levi's,Brown,L,men,Linen,Summer,96.84 USD,42%,2,,04-14-2024,2024-04-26,Casablanca,Online,Processing,2.2,
ORD-44377,Hoodie Green,Hoodie,H&M,Green,xlarge,Women,,Spring,$93.42,35%,-2,121.45,2024/03/27,28-03-2024,DOHA,Online,pending,,Wrong size
ORD-41491,Dress Brown,dress,nike,Brown,XL,Female,Cotton,Winter,478.69,28%,2,689.31,09-08-2024,08-18-2024,Casablanca,Cash,Cancelled,3.4,
ORD-20581,Shorts Grey,Short,Mango,Grey,extra large,Men,Linen,Summer,415.25,44%,8,1860.32,2024-04-16,29-04-2024,Kuwait,Credit Card,Cancelled,4.8,
ORD-78250,T-Shirt,T-Shirt,Levi's,,L,Kids,Silk,Winter,302.25,3%,12,3518.19,"January 03, 2024",01-13-2024,Casablanca,Credit Card,Processing,1.7,
ORD-54599,Blazr,Blazer,Forever21,Blue,XL,both,Silk,Summer,369.80,43%,9,EGP 1897.07,16-12-2023,,Doha,Debit Card,Pending,2.8,Late delivery
ORD-71892,Dress Black,Dress,Mango,Black,S,Men,Cotton,Autumn,243.94,2%,10,2390.61,15-05-2022,26/05/2022,KUWAIT,Debit Card,Returned,2.8,Late delivery
ORD-78886,Skirt Pink,Skirt,Levi's,Pink,lg,MEN,,Autumn,265.85,30%,8,,"September 10, 2023",2023/09/17,Doha,Debit Card,Pending,6,
ORD-86475,T-Shirt Black,T-Shirt,Mango,Black,l,Men,Cotton,Winter,297.76,34%,15,$2947.82,02-26-2023,2023/02/28,Riyadh,Cash,Returned,2.6,Changed mind
ORD-26300,sweters,SWEATER,Nike,Purple,XXL,Kids,Denim,Autumn,111.73,30%,16,1251.38,22/07/2022,"July 30, 2022",Kuwait,Debit Card,Delivered,1.9,
ORD-63475,T-Shirt,T-Shirt,Uniqlo,Black,double xl,Kids,Leather,Spring,493.96,17%,6,2459.92,29/10/2022,31/10/2022,Cairo,Credit Card,Processing,4.9,Late delivery
ORD-37586,T-Shirt Purple,T-Shirt,Nike,Purple,S,Men,Denim,N/A,,17%,20,4245.45 USD,30/04/2024,2024-05-13,كازابلانكا,Debit Card,Returned,3.3,
ORD-86684,Jacket Brown,Jacket,Mango,Brown,  XL  ,Unisex,Leather,Winter,496.26,24%,5,1885.79,"April 24, 2023",30/04/2023,عمان,Debit Card,returned,2.6,Late delivery
ORD-57692,T-Shirt Green,T-Shirt,Forever21,Green,XL,Children,Wool,Autumn,369.28,15%,15,4708.32,N/A,,Aman,Credit Card,Processing,3.0,Wrong size
ORD-45270,Skirt Green,Skrt,Adidas,Green,XXL,Unisex,Linen,Spring,334.49,28%,6,1445.00,26/07/2023,31-07-2023,casablanca,Credit Card,Processing,4.9,
ORD-47062,blazer,BLAZER,Forever21,Purple,XXL,Unisex,Wool,Spring,424.53 USD,8%,19,7420.78,10-17-2024,"October 31, 2024",Dubai,Installment,Cancelled,4.2,Changed mind
ORD-19555,Coat,COAT,Levi's,Brown,S,unisex,Denim,Summer,174.37,43%,13.0,1292.08,05-15-2023,24/05/2023,القاهرة,Credit Card,Delivered,1.5,Wrong size
ORD-82346,T-Shirt Red,t_shirt,Adidas,Red,S,Kids,Cotton,Winter,222.14,18%,16,,22/11/2022,,Riyadh,Credit Card,Pending,4.2,Defective
ORD-72252,Skirt,Skirt,Adidas,Pink,lg,child,Silk,N/A,18.82,,11,107.65,,2023/03/14,Amman,Credit Card,Pending,3.9,
ORD-72188,Sweater Black,Sweater,Gucci,Black,sm,Kids,Polyester,Spring,307.88,,-20,EGP 4064.02,,2025-01-10,Kuwait City,Credit Card,Cancelled,8,
ORD-48478,Blazer Grey,Blazer,H&M,Grey,medium,Unisex,Nylon,N/A,103.33,50%,9,464.99,,31-01-2024,Beirut,Installment,Processing,2.5,
ORD-55425,Blazer White,Blazer,Puma,White,XS,uni,Linen,Autumn,133.66,24%,2,$203.16,2024-11-17,2024/11/19,DUBAI,Installment,Processing,3.9,
ORD-71814,Blazer Blue,Blaizer,Forever21,Blue,  XL  ,Unisex,Linen,Autumn,274.42,28%,-16,EGP 3117.41,"January 14, 2022","January 23, 2022",Aman,Online,Returned,3.6,
ORD-12052,Coat Grey,Coat,Gucci,Grey,L,Unisex,Wool,Summer,313.36,9%,3,855.47,2024-01-14,"January 17, 2024",Doha,Debit Card,Pending,1.0,
ORD-99346,Jeans Brown,Jeans,Zara,Brown,xs,Kids,Polyester,Winter,148.12,7%,14,$1928.52,2022-11-01,07/11/2022,Kuwait,Debit Card,Returned,2.4,Defective
ORD-97728,Hoodie,Hoodie,Levi's,White,med,Men,Silk,Spring,31.62,27%,NULL,92.33,2024/06/18,2024/06/24,Riyadh,Online,Processing,1.6,
ORD-38407,Shorts,SHORTS,Levi's,Green,xs,Unisex,Polyester,Spring,310.70 USD,47%,9,1482.04,10-03-2023,,casablanca,Credit Card,Pending,2.4,Late delivery
ORD-11492,Shorts Pink,SHORTS,H&M,Pink,XXL,Female,Linen,Winter,417,19%,17.0,5737.27,,04-07-2023,Doha,Installment,Pending,2.5,
ORD-37603,Dress Yellow,Dress,Nike,Yellow,XXL,Women,Polyester,Summer,187.88,11%,,1003.28,04-21-2022,04-25-2022,Beirut,Online,Processing,2.4,
ORD-10861,Blazer Pink,Blazer,Levi's,Pink,Sm,Unisex,Wool,Spring,247.16,41%,15,2187.37,01-26-2022,2022/02/03,Tunis,Credit Card,Pending,1.5,Late delivery
ORD-75615,Skirt Yellow,skirts,NIKE,Yellow,XS,Kids,Polyester,Summer,381.58,,18,5906.86,2022-10-11,10-18-2022,الدوحة,Cash,Processing,4.4,
ORD-50898,Jacket,Jackt,Levi's,Purple,XL,Kids,Leather,Summer,194.63,3%,,2076.70 USD,2024-12-16,27/12/2024,Beirut,Credit Card,Cancelled,1.1,
ORD-50846,Shorts Red,Shorts,Uniqlo,Red,S,F,Nylon,Spring,375.59,11%,14,4679.85 USD,2022/11/19,2022-11-25,dubai,cash,Delivered,2.8,Changed mind
ORD-84738,Jacket Blue,Jackt,Gucci,Blue,xs,both,Nylon,Autumn,230.56,31%,10,$1590.86,N/A,N/A,Casablanca,Credit Card,Cancelled,1.4,
ORD-72566,Coat White,Coat,Levi's,White,XXL,Kids,Linen,Winter,256.88 USD,,5,$757.80,2023-11-12,11-20-2023,Alexandria,Cash,Delivered,3.0,
ORD-55336,Jeans,Jeans,Uniqlo,Yellow,XXL,Women,Nylon,Summer,248.80,27%,13,2361,2024-12-27,"January 09, 2025",Dubai,Debit Card,Processing,4.1,Changed mind
ORD-74107,Hoodie,HOODIE,Nike,Brown,M,Men,Cotton,Spring,EGP 382.42,48%,9,,2024-11-11,16-11-2024,Cairo,Cash,Returned,1.8,Wrong size
ORD-86854,Jeans Brown,Jeans,Puma,Brown,XL,Unisex,Wool,N/A,10.10,10%,1,9.09,07-17-2022,20-07-2022,Kuwait,Online,Processing,2.2,Wrong size
ORD-50258,Shorts Red,Shorts,Uniqlo,Red,xs,Unisex,Linen,Summer,64.53,31%,7,$311.68,12-02-2024,02-23-2024,Kuwait City,Debit Card,Returned,2.2,
ORD-85194,Sweater Pink,Sweter,Adidas,Pink,XL,  Women  ,Polyester,Autumn,136.48,15%,1,$116.01,24-01-2024,"January 30, 2024",Cairo,Debit Card,Delivered,4.1,Late delivery
ORD-55794,Skirt Red,Skirt,Levi's,Red,XL,Unisex,Leather,Spring,EGP 29.66,28%,7,147.41,2024-10-03,04-10-2024,Amman,Installment,Delivered,1.9,Wrong size
ORD-49064,Jacket Blue,Jacket,Forever21,Blue,S,Unisex,Silk,Spring,454.89,39%,20,$5549.66,2022/03/07,13-03-2022,TUNIS,Debit Card,Pending,4.1,Wrong size
ORD-98011,Blazer,Blazer,Mango,Yellow,M,Unisex,Polyester,Summer,153.43,38%,,$570.76,"January 04, 2023",2023/01/13,Dooha,Installment,Returned,1.6,Changed mind
ORD-58630,Sweater,sweters,Puma,Grey,S,Men,Nylon,Autumn,,40%,2,506.34 USD,30/04/2024,2024/05/12,Cairo,Credit Card,Cancelled,2.1,
ORD-34465,Sweater Grey,Sweater,Gucci,Grey,LARGE,both,Cotton,Autumn,228.36,2%,6,1342.76,2022-05-22,,Dubai,Credit Card,Cancelled,4.2,
ORD-31957,Coat Yellow,Coat,Adidas,Yellow,XXL,Men,Nylon,N/A,250.10 USD,6%,,,2024-09-03,,تونس,Installment,Delivered,4.8,Defective
ORD-30983,Dres,Dress,Nike,Brown,L,Unisex,Cotton,Winter,364.03,43%,8,1659.98,19/03/2022,31/03/2022,TUNIS,Online,Processing,2.4,
ORD-85637,Coat,Coat,Gucci,Yellow,xl,Female,Nylon,Spring,473.65 USD,26%,10,3505.01,2024/06/30,03/07/2024,Riyadh,Debit Card,Delivered,3.6,
ORD-94181,Kot,Kot,Levi's,White,XS,Unisex,Linen,Winter,406.19,20%,15,4874.28,10/09/2024,15-09-2024,AMMAN,Cash,Delivered,1.3,Late delivery
ORD-40374,Sweater Yellow,Sweater,Adidas,,XLARGE,Women,Cotton,Summer,196.61 USD,26%,4,$581.97,2024/06/26,2024/07/09,Riyadh,Online,Cancelled,4.0,Wrong size
ORD-59777,Dress Brown,Dress,Adidas,Brown,m,Children,Polyester,Spring,492.54,17%,NULL,3270.47,,"November 11, 2022",Tunis,Online,Pending,2.5,Wrong size
ORD-59612,Hoodie Black,hoodi,Mango,Black,XXL,Female,Silk,Summer,133.47,20%,20,2135.52,17-12-2023,12-26-2023,Beirut,Debit Card,Cancelled,2.1,
ORD-86454,Shorts Grey,Shorts,H&M,Grey,  L  ,Men,Leather,Autumn,42.68,50%,18,384.12 USD,"January 13, 2024",01-26-2024,Doha,Online,Cancelled,5.0,Wrong size
ORD-78861,T-Shirt Blue,T-SHIRT,FOREVER21,Blue,M,Children,Polyester,N/A,241.94,22%,16,3019.41,"June 09, 2024",16-06-2024,Beirut,Installment,Processing,4.8,
ORD-21061,Jeans Black,Jeans ,Gucci,Black,lg,Women,Linen,Spring,359.48,39%,20,4385.66,"July 10, 2022","July 11, 2022",Dubai,Credit Card,Delivered,1.3,
ORD-53069,Blazer White,Blazer,H&M,White,XXL,female,Wool,Autumn,165.21,17%,10,1371.24,,,Alexandria,Debit Card,Pending,4.5,Changed mind
ORD-91440,Hoodie Pink,Hoodie,Adidas,Pink,LARGE,Women,Cotton,Summer,407.89,21%,10,,10-09-2023,,  Kuwait  ,Debit Card,Processing,4.4,
ORD-77523,Coat Purple,  Coat  ,H&M,Purple,xxl,both,Denim,Autumn,73.65,34%,6,EGP 291.65,06-09-2023,,Casablanca,Online,Returned,3.4,
ORD-21572,sweters,Sweter,Adidas,Green,XS,Women,Silk,Winter,163.53,30%,6,686.83 USD,2022/09/15,"September 21, 2022",Dubai,Online,Pending,2.7,
ORD-99790,Coat,Coat,Puma,Green,XL,Women,Wool,Spring,91.76,28%,,,02-22-2022,03-05-2022,Riyad,Installment,Returned,3.0,
ORD-95444,Dress Purple,Dress,Zara,Purple,XL,Men,Cotton,Autumn,455,6%,8,3422.73,"December 04, 2023","December 10, 2023",Kuwait City,Debit Card,Returned,4.7,
ORD-27607,Dress Pink,Dress,Adidas,Pink,L,Unisex,Nylon,Summer,220.33,17%,18,3292,08-13-2023,"August 26, 2023",Beirut,Credit Card,processing,4.6,
ORD-75406,Dress White,Dress,Uniqlo,White,XXL,both,Linen,Autumn,104.56,,19,1847.58,2023/11/12,14/11/2023,تونس,Installment,Returned,,
ORD-57967,Coat Brown,Coat,Mango,Brown,LARGE,Unisex,Nylon,Spring,$359.56,11%,6,1920.05,2023/11/06,11-10-2023,Doha,Debit Card,Pending,3.8,
ORD-39136,Skirt,SKIRT,Puma,Black,M,UNISEX,Nylon,Summer,285.97,39%,14,2442.18,2022/01/11,01-20-2022,Alexandria,Online,Returned,,
ORD-41343,Coat Yellow,Coat,mango,Yellow,XXL,Unisex,Silk,Autumn,220.51 USD,12%,3,582.15 USD,14-06-2023,"June 19, 2023",TUNIS,Debit Card,Cancelled,4.2,Defective
ORD-63743,Blazr,Blazer,Forever21,Red,m,Women,Wool,Summer,182.95,9%,6,998.91,"November 01, 2023",2023/11/15,Alexandria,Debit Card,Returned,2.2,Defective
ORD-60292,Skirt Green,Skrt,Mango,Green,M,  Unisex  ,Wool,Autumn,291.36,21%,,,"November 24, 2024",2024-11-29,Doha,Installment,Pending,,
ORD-37663,t-shirt,T shirt,Gucci,,s,F,Linen,Summer,EGP 499.56,37%,4,1258.89,19/12/2023,12-30-2023,riyadh,Credit Card,Pending,3.5,
ORD-57612,T-Shirt Blue,tshirt,Uniqlo,Blue,XXL,Women,Polyester,Summer,$111.94,9%,19,,"July 26, 2022","July 30, 2022",casablanca,Cash,Delivered,4.6,
ORD-77336,Dress,Dress,Forever21,Red,  L  ,Men,Silk,Summer,178.88,5%,12,2039.23,"February 21, 2023",03-03-2023,دبي,Debit Card,Pending,4.2,
ORD-29476,Skirt Purple,skirts,Adidas,Purple,extra large,Women,Polyester,N/A,140.91,0%,10,1409.10,29/09/2024,,Amman,Debit Card,Processing,4.3,
ORD-31492,T-Shirt Yellow,T shirt,Gucci,Yellow,m,Kids,Denim,Winter,37,32%,18.0,458.14,"November 22, 2024",06-12-2024,الاسكندرية,debit card,Cancelled,9,
ORD-84513,Sweater Yellow,Sweater,PUMA,Yellow,M,Kids,Denim,Spring,263.23,50%,10,1316.15,2024-01-09,2024-01-16,بيروت,Credit Card,Cancelled,2.2,
ORD-79361,Hoodie,Hoody,Puma,Blue,XL,Kids,Polyester,Summer,352.94,48%,16,2936.46,N/A,"August 28, 2023",Tunis,Cash,Processing,1.9,Changed mind
ORD-38508,Sweater,SWEATER,Gucci,Red,XL,Male,Leather,Summer,312.47,36%,16,3199.69 USD,12-27-2024,,BEIRUT,Credit Card,Returned,2.6/5,
ORD-69398,T-Shirt,T-Shirt,Mango,Brown,M,Male,Nylon,Autumn,387.23,28%,11,3024.27,09-13-2022,,Al Cairo,Debit Card,Returned,5.0,Changed mind
ORD-46054,Jeans Yellow,jeans,H&M,Yellow,XXL,Kids,Leather,Autumn,436.06,26%,17,$5485.63,25/06/2022,2022-07-09,الرياض,Cash,Cancelled,7,Defective
ORD-43297,  Coat  ,Coatt,Uniqlo,Red,extra small,Women,Wool,Winter,336.26,,,6069.49,"December 03, 2022",2022-12-09,Doha,Online,Pending,3.7,Defective
ORD-87679,Blazer Blue,blazer,Uniqlo,Blue,XXL,Men,Polyester,Spring,462.84,8%,2,851.63,2024-07-16,22-07-2024,Cairo,Credit Card,Delivered,10,Changed mind
ORD-82995,Sweater Grey,sweters,Nike,Grey,2xl,women,Leather,Winter,33,,7,164.36 USD,2024-10-24,2024-10-26,kuwait,credit card,cancelled,1.6,Late delivery
ORD-64948,T-Shirt,T-Shirt,H&M,Purple,Sm,Unisex,Cotton,Winter,$96.55,5%,18,1651.00,03-20-2023,N/A,Casablanca,Installment,Processing,4.9,Changed mind
ORD-70001,Hoodie,Hoodie,Gucci,Green,XLARGE,Unisex,Nylon,Spring,441.02,36%,1,$282.25,"July 20, 2023",08-01-2023,عمان,Online,Processing,1.8,Late delivery
ORD-28698,coat,Coat,H&M,Grey,XL,F,Leather,Autumn,71.06,35%,NULL,600,09-30-2022,,Alexandria,Debit Card,Delivered,,Late delivery
ORD-20801,Jackt,jacket,Nike,Grey,Sm,Men,Polyester,Summer,480,28%,20,6811.46,"June 30, 2024",2024-07-11,Tunis,Cash,Delivered,1.6,
ORD-23428,jeans,Jeans,Zara,White,XXL,  Men  ,Wool,Winter,79.93,21%,14,884.03,,11-22-2024,Riyadh,Cash,Cancelled,1.5,
ORD-65832,Dress,Dress,Adidas,Brown,XXL,Unisex,Cotton,Spring,46.08,13%,3,,2023-11-27,"December 08, 2023",Amman,Cash,Returned,3.9,
ORD-68485,Skirt Grey,skirt,Puma,Grey,XXL,Men,Denim,Spring,231.73,11%,11,2268.64,29-09-2024,,Kuwait,Cash,Pending,,
ORD-16676,Skirt Brown,Skirt,Zara,Brown,XLARGE,Kids,Cotton,Winter,240.45 USD,31%,1,165.91,2024-08-15,2024/08/25,Casablanca,Installment,Returned,2.1,
ORD-43159,Blazer,Blazer,Puma,Pink,extra small,Kids,Polyester,N/A,$333.02,19%,6,1618.48 USD,,10-06-2024,Cairo,Credit Card,delivered,3.9,Wrong size
ORD-44915,Shorts Green,Shorts,Gucci,Green,l,WOMEN,Polyester,Autumn,184.30 USD,46%,11,1094.74,2023/11/20,25-11-2023,Cairo,Online,Returned,3.1,
ORD-57852,T-Shirt Red,T-Shirt,Nike,Red,xsmall,men,Nylon,Summer,319.61,1%,6,,"May 04, 2023",05-12-2023,Riyadh,Debit Card,Delivered,4.7,
ORD-53115,Jacket Grey,Jacket,Uniqlo,Grey,L,Men,Wool,Spring,232.56,27%,,509.31,2023/03/16,23-03-2023,Alexandria,online,Processing,2.2,Wrong size
ORD-51856,Dress Green,DRESS,Mango,Green,XS,Women,Leather,Autumn,185.89,2%,13,2368.24,01-17-2024,2024-01-23,Doha,Debit Card,Returned,2.5,Defective
ORD-21687,Hoodie White,Hoodie,Uniqlo,White,2xl,Kids,Wool,Spring,196.19,28%,9,1271.31,,10-02-2023,KUWAIT,Credit Card,processing,4.6,
ORD-89474,Shorts Purple,Shortz,Zara,Purple,M,childrens,Wool,Spring,367.66,20%,17,5000.18,2023/02/25,,Kuwait,Debit Card,Pending,1.2,Late delivery
ORD-71857,Coat,Coat,H&M,Blue,XS,Unisex,Denim,Winter,344.05,45%,14,$2649.19,26-10-2023,N/A,Casablanca,Cash,Returned,4.4,
ORD-37073,Dress,Dress,Uniqlo,Green,XS,Unisex,Nylon,Summer,204.48,23%,8,,03-17-2024,"March 28, 2024",Doha,Credit Card,Pending,3.2,
ORD-25752,Shorts Red,shorts,H&M,Red,S,Unisex,Wool,Winter,169.30,14%,-13,1892.77 USD,01-21-2023,"February 04, 2023",Cairo,Debit Card,Cancelled,3.6/5,Late delivery
ORD-19742,Dress Black,Dress,Forever21,Black,L,Kids,Leather,Spring,$370.20,47%,18,,2022/07/21,29/07/2022,Alexandria,Cash,Cancelled,1.2,
ORD-77120,Sweater Brown,Sweater,Puma,Brown,Sm,Men,Polyester,Winter,361.06,41%,-7,1491.18,05-08-2022,20-05-2022,Doha,credit card,Returned,3.9,
ORD-53058,Hoodie Pink,hoodi,Levi's,Pink,S,kids,Linen,Autumn,433.76,2%,18,7651.53,07/10/2023,2023/10/18,  Cairo  ,Credit Card,Returned,2.0,
ORD-42136,Shorts,SHORTS,Adidas,Brown,L,UNISEX,Nylon,Winter,58.76,36%,14,526.49 USD,08-16-2023,"August 17, 2023",AMMAN,Debit Card,Processing,1.6,Late delivery
ORD-11889,Hoodie Blue,hoodie,Gucci,Blue,L,  Men  ,Cotton,Summer,54.91,0.03,16,852.20,20-05-2024,"May 26, 2024",الرياض,Debit Card,Pending,1.9,
ORD-38873,Jeans Black,  Jeans  ,Nike,Black,2XL,Children,Polyester,Autumn,448.12,49%,15,3428.12,"December 13, 2023",2023/12/25,الدوحة,Debit Card,Pending,,Defective
ORD-20837,Blazer,Blazer,Forever21,Grey,LARGE,Women,Denim,Summer,61.44,22%,,383.39,31-01-2023,2023/02/03,Cairo,Cash,Cancelled,1.0,
ORD-86020,Jacket Green,Jacket,Forever21,Green,XS,Women,Silk,Summer,80.63,0.06,12,,N/A,2024/01/24,Kuwait,Debit Card,Returned,3.7,Late delivery
ORD-10279,Jeans,Jeans,Forever21,White,S,Unisex,Linen,Winter,191.94,17%,15,2389.65,2022/02/10,,Casablanca,Online,Delivered,4.0,
ORD-49540,Jeans,Jeans,Nike,White,XXL,Unisex,Leather,Summer,336.76,47%,12,,27-03-2024,2024-04-03,Amman,Online,Delivered,,
ORD-46877,Hoodie Grey,Hoodie,Uniqlo,Grey,large,women,Silk,Winter,11.76,20%,,159.94,2023/12/19,22-12-2023,Dooha,Credit Card,Pending,4.0,
ORD-67950,Jeans Red,Jeans,Puma,Red,L,MEN,Nylon,Summer,322.02,31%,NULL,2444.13,N/A,2022-01-15,  Tunis  ,Credit Card,Delivered,4.0,
ORD-56743,Sweater,Sweater,Nike,Grey,L,Men,Leather,Autumn,252.66,0.2,2,404,30/12/2022,2023-01-07,Beirut,Installment,Cancelled,4.5/5,Wrong size
ORD-63182,Coat White,Kot,Nike,White,xlarge,Male,,Winter,141.53,21%,16,,08/01/2024,2024-01-16,RIYADH,Debit Card,Processing,2.9,
ORD-50205,Dress Black,DRESS,Nike,Black,XS,UNISEX,Nylon,Summer,381.18,43%,4,869.09,06-09-2023,18-06-2023,  Cairo  ,Cash,Processing,4.0,
ORD-66676,Coat Grey,Kot,Puma,,XXL,WOMEN,Linen,Autumn,356.90,35%,8,1855.88,2024-02-16,N/A,Cairo,Installment,Cancelled,4.5,
ORD-37631,Coat Brown,Coat,H&M,Brown,XXL,Women,Wool,Summer,$422.84,28%,1,304.44,"June 27, 2023",07-08-2023,Doha,Installment,Cancelled,1.3,
ORD-52558,T-Shirt Brown,t-shirt,Puma,Brown,xl,Kids,Silk,Spring,EGP 204.62,15%,3,521.78,,,Kuwait,Credit Card,Cancelled,1.8,Late delivery
ORD-50595,Sweater,Sweater,Levi's,Purple,double xl,both,Leather,Autumn,-268.57,33%,NULL,899.71,N/A,05/12/2022,Dubai,Debit Card,Delivered,3.5,Late delivery
ORD-73845,Skirt,Skirt,Adidas,Red,XS,Child,Wool,Winter,EGP 492.57,34%,4,1300.38 USD,18-01-2022,N/A,Riyadh,Debit Card,Processing,1.4,Late delivery
ORD-41319,Short,Shorts,Zara,Purple,XXL,Men,Denim,Autumn,69.34,40%,19,790.48,12-17-2022,2022-12-26,Dubai,Cash,Delivered,3.1,Wrong size
ORD-46750,Hoodie Red,Hoodie,Puma,Red,large,Women,Cotton,Summer,449.60,13%,7,2738.06,02-21-2023,,Dubai,Cash,returned,2.3,
ORD-15453,Hoodie Green,hoodi,Zara,Green,S,Unisex,Wool,Winter,260.29,28%,9,1663.25,01-22-2024,31-01-2024,DOHA,Online,Processing,4.1,
ORD-83314,Sweater,Sweater,Nike,Green,XL,Unisex,Nylon,Autumn,478.91,39%,4,1168.54,14/12/2024,2024-12-26,Alexandria,Online,Pending,1.0,Changed mind
ORD-83608,denim pants,Jeans,Mango,Green,Med,kids,Cotton,Winter,104.80,46%,6,339.55,"July 27, 2022",N/A,Alexandria,Debit Card,Cancelled,1.0,
ORD-29022,T-Shirt Pink,T-Shirt,Gucci,Pink,S,Women,Denim,Winter,435.19,5%,6,2480.58,12-16-2022,26-12-2022,DUBAI,Cash,processing,3.5,Defective
ORD-75902,t_shirt,T-Shirt,H&M,Brown,xs,Kids,Polyester,Summer,191.16,49%,11,1072.41,21/09/2023,,dubai,Installment,Returned,1.8,
ORD-91969,Jeans Brown,jeans,Zara,Brown,L,unisex,Denim,Autumn,363,18%,,3272.01,05-15-2023,"May 22, 2023",Dubai,Debit Card,Cancelled,4.4,
ORD-56762,Skirt Blue,Skirt,Mango,Blue,XX-L,Unisex,Leather,Spring,415.04,27%,,5756.60,08-06-2023,2023/06/19,Alex,Credit Card,Processing,4.0,Wrong size
ORD-52035,Shorts,shorts,Zara,Purple,xsmall,  Men  ,Denim,Spring,258.40,39%,18,2837.23,,,Dubay,Credit Card,Returned,1.8,Late delivery
ORD-15732,Hoodie Black,  Hoodie  ,Zara,Black,LARGE,Women,Cotton,Summer,205.41,22%,-13,2082.86 USD,16-01-2022,"January 21, 2022",Kuwait City,Online,Cancelled,2.8,
ORD-70797,Jeans,Jeans,Nike,Blue,S,Women,Denim,Winter,448.55,10%,16,6459.12,2024/03/13,,Cairo,Debit Card,Processing,1.2,
ORD-72550,Shorts,  Shorts  ,Levi's,Pink,M,unisex,Polyester,Spring,34.10,48%,18,,03/08/2022,08-05-2022,Alex,Cash,Pending,,
